,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,renovated_or_not,stye
15325,255000.0,3,2.25,1740,10378,1.0,0,0,5,7,1740,0,1420,10167,0,2
15326,295000.0,4,1.75,1800,28650,1.0,0,0,4,7,1800,0,1800,5234,0,2
15329,225000.0,2,1.0,1070,6000,1.0,0,0,4,5,1070,0,1910,6000,0,0
15331,345000.0,3,3.25,1600,1882,2.0,0,0,3,8,1360,240,1390,1379,0,3
15332,475000.0,4,1.75,1650,7775,1.0,0,0,4,7,1150,500,1390,7200,0,1
15333,497500.0,5,1.5,2170,8610,1.0,0,0,4,7,1230,940,1670,8610,0,2
15335,734500.0,4,2.75,3280,6845,2.0,0,0,3,10,3280,0,3280,7467,0,3
15336,276000.0,3,1.0,870,8040,1.0,0,0,3,7,870,0,1440,8040,0,1
15337,235000.0,2,1.0,900,28800,1.0,0,0,1,6,900,0,1360,7200,0,0
15338,325000.0,2,1.0,1400,10800,1.0,0,0,4,7,1400,0,1560,11280,0,2
15339,425000.0,4,2.75,1680,9545,1.0,0,0,4,7,1080,600,1890,9545,0,2
15341,635000.0,3,2.5,2300,5500,1.5,0,0,4,8,2000,300,2100,5000,0,0
15342,223000.0,3,1.75,1340,7473,1.0,0,0,4,7,1340,0,1510,8240,0,2
15343,425000.0,3,2.75,2600,10874,2.0,0,0,3,9,2600,0,2800,11504,0,3
15344,190000.0,3,2.25,1640,7730,1.0,0,0,4,7,1220,420,1560,7566,0,3
15345,275000.0,4,1.75,1960,6177,1.0,0,0,4,8,1960,0,2010,8162,0,2
15346,450000.0,3,2.5,1480,1961,2.0,0,0,3,8,1480,0,1400,1138,0,3
15348,550000.0,4,2.0,1540,5000,1.5,0,0,4,7,1540,0,1790,4000,0,0
15349,835000.0,4,2.75,4030,10240,2.0,0,2,3,8,3310,720,2490,7680,1,1
15350,900000.0,6,3.0,3020,13783,2.0,0,0,3,8,3020,0,1720,13500,1,1
15351,290000.0,2,2.0,1590,9375,1.0,0,0,3,7,910,680,1560,8524,0,2
15352,1035000.0,4,2.5,2910,9131,2.0,0,0,3,10,2910,0,1880,11212,0,3
15353,780000.0,4,2.5,3020,15164,1.0,0,0,4,8,1730,1290,2600,11556,0,2
15354,572500.0,3,2.0,2290,11200,2.0,0,0,3,9,2290,0,2250,10000,0,2
15356,350000.0,4,1.75,2740,10086,1.0,0,0,3,7,1440,1300,1710,9840,0,2
15358,1046250.0,2,3.0,2330,3600,2.0,0,0,5,10,1870,460,2950,7200,1,0
15359,287000.0,3,2.25,2300,7200,1.0,0,0,4,8,1550,750,2000,7350,0,2
15360,707500.0,4,4.0,1550,6596,1.5,0,0,5,7,1550,0,1830,4850,0,0
15361,464500.0,4,2.5,1750,11381,1.0,0,0,4,7,1610,140,1080,11375,0,1
15362,720000.0,3,1.5,2180,5000,1.0,0,3,4,8,1090,1090,2070,5000,0,1
15363,319000.0,3,2.5,1610,8544,2.0,0,0,5,7,1610,0,1840,8190,0,3
15364,330000.0,3,1.0,1570,9136,1.0,0,0,3,7,1570,0,1380,9127,0,1
15365,120750.0,3,1.75,1140,9628,1.0,0,0,4,7,1140,0,1510,9633,0,2
15366,195000.0,3,1.75,1140,9628,1.0,0,0,4,7,1140,0,1510,9633,0,2
15367,650000.0,4,1.5,2480,6383,1.0,0,0,3,7,1380,1100,1440,6000,0,1
15368,530000.0,3,1.75,1690,8190,1.0,0,0,4,8,1690,0,1840,8705,0,2
15369,825000.0,4,3.0,2910,8027,1.0,0,0,5,8,1800,1110,2390,7660,0,2
15370,436000.0,4,2.0,1600,15044,1.0,0,0,3,7,1600,0,1660,8102,0,2
15371,658000.0,2,1.0,1010,14244,1.0,1,4,1,5,1010,0,1820,15792,0,0
15372,547500.0,3,2.0,1850,9570,1.0,0,0,4,7,950,900,1430,6380,0,1
15373,762000.0,3,1.75,2150,2527,2.0,0,0,4,8,1400,750,1610,3663,0,0
15374,340000.0,3,1.75,2650,7378,1.0,0,0,3,7,1460,1190,1600,7616,0,1
15375,880000.0,4,1.75,2510,5800,1.0,0,2,4,9,1830,680,2190,5800,0,1
15378,382500.0,3,2.0,1150,6249,1.0,0,0,3,7,1150,0,2470,7751,1,1
15379,344500.0,3,1.75,1890,9535,1.0,0,0,3,7,1210,680,2040,11108,0,2
15380,375000.0,4,2.75,1430,7403,1.0,0,0,3,7,1030,400,1480,7663,0,2
15382,500000.0,5,3.25,3130,12087,2.0,0,0,3,8,2180,950,2410,10350,0,2
15383,330000.0,4,2.5,2105,6093,2.0,0,0,3,8,2105,0,1930,8022,0,3
15384,328000.0,3,1.0,890,5965,1.0,0,0,3,7,890,0,1930,7500,0,1
15385,450000.0,3,1.5,1340,7200,1.0,0,0,3,7,1340,0,1730,8820,0,2
15386,840500.0,4,2.25,2290,12174,1.0,1,4,3,7,1490,800,2290,9379,0,1
15387,679000.0,3,2.5,2770,9350,2.0,0,3,3,8,2770,0,2660,9695,1,1
15388,270000.0,3,1.5,1890,9450,1.0,0,0,3,7,1090,800,1470,8100,0,1
15389,757500.0,5,2.25,3160,8065,2.0,0,0,3,8,3160,0,2540,7917,0,2
15390,524950.0,2,2.5,1830,2856,2.0,0,0,3,7,1830,0,1850,2667,0,3
15392,551100.0,3,1.0,1430,8640,1.0,0,0,5,7,1430,0,1430,9840,0,1
15393,421000.0,3,2.0,1420,12655,1.0,0,0,5,7,1420,0,2020,9655,0,2
15394,635000.0,4,1.75,2460,7560,2.0,0,0,4,8,2460,0,2760,8918,0,1
15395,255000.0,3,1.0,1340,6120,1.5,0,0,4,7,1340,0,1260,6000,0,0
15396,419950.0,4,1.0,1530,7920,1.0,0,0,3,7,1030,500,1690,7920,0,1
15397,325000.0,6,3.0,2650,12870,1.0,0,0,4,7,2650,0,1450,8668,0,2
15398,281000.0,4,2.25,1677,3600,2.0,0,0,3,7,1677,0,1677,3600,0,3
15399,655275.0,3,1.75,2050,11856,1.0,0,0,3,7,1460,590,2670,11856,0,2
15400,861000.0,3,2.0,2520,3959,1.0,0,0,5,8,1270,1250,1660,3959,0,1
15401,850000.0,3,3.5,2620,11148,2.0,0,4,4,9,2060,560,2590,10796,0,2
15402,246000.0,3,2.5,1650,6675,1.0,0,0,3,8,1290,360,1880,6675,0,3
15403,380000.0,2,1.0,700,4836,1.0,0,0,4,6,700,0,1190,7050,0,0
15404,813000.0,4,2.5,3430,7508,2.0,0,0,3,10,3430,0,3110,8741,0,3
15405,990000.0,4,2.5,3140,11049,2.0,0,0,3,10,3140,0,2750,11049,0,3
15406,650000.0,3,2.5,2350,3750,2.0,0,0,3,7,1740,610,1590,4700,0,3
15407,273000.0,4,3.0,1990,6180,2.0,0,0,3,7,1990,0,1910,6180,0,3
15408,398000.0,4,2.5,2050,14724,2.0,0,0,3,7,2050,0,1920,12841,0,3
15409,200000.0,2,1.0,930,8665,1.0,0,0,4,6,930,0,1630,12375,0,1
15410,839000.0,3,1.0,1230,12305,1.0,0,0,3,7,1230,0,2100,7960,1,1
15411,502000.0,3,2.5,1870,9135,1.0,0,0,3,7,1250,620,1550,9100,0,2
15412,305000.0,3,2.25,2110,7665,1.0,0,0,4,7,1360,750,1660,8436,0,2
15413,574950.0,5,3.25,3160,10000,2.0,0,0,4,8,3160,0,2130,10000,0,2
15414,311000.0,3,1.0,1120,8631,1.0,0,0,3,7,1120,0,1350,7714,0,1
15416,387000.0,3,1.0,1230,9568,1.0,0,0,5,7,1230,0,1270,9575,0,2
15417,375000.0,3,1.5,1190,20672,1.5,0,3,3,7,1190,0,2150,16239,0,1
15418,175000.0,2,1.0,740,3434,1.0,0,0,5,6,740,0,1160,6000,0,0
15419,248000.0,4,2.5,1770,5855,2.0,0,0,3,7,1770,0,1790,5679,0,3
15420,336750.0,4,2.25,1720,7803,1.0,0,0,3,8,1350,370,1720,7803,0,1
15422,645000.0,4,2.75,2330,3917,2.0,0,0,3,9,2330,0,2620,4400,0,3
15423,279000.0,3,2.5,1660,7388,2.0,0,0,3,7,1660,0,2240,6228,0,3
15425,466000.0,3,2.25,1880,7279,1.0,0,0,3,7,1280,600,2020,8274,0,2
15426,361500.0,4,2.75,2190,6740,2.0,0,0,3,7,2190,0,1950,7150,0,3
15427,404000.0,3,1.75,1720,7202,1.0,0,0,3,7,1720,0,1720,7625,0,3
15428,319000.0,4,3.25,2360,8344,2.0,0,0,3,8,2360,0,1860,8410,0,3
15429,320000.0,3,1.5,1490,10132,1.0,0,0,4,6,1490,0,1720,9915,0,2
15431,1000000.0,3,2.75,2370,8900,1.0,0,4,4,9,1670,700,2840,8956,0,2
15432,660000.0,4,2.5,2290,9120,2.0,0,0,4,8,2290,0,2290,9120,0,2
15433,546000.0,4,3.0,1790,3600,1.5,0,0,3,8,1790,0,1770,3119,0,0
15434,300000.0,4,1.75,1820,5015,1.0,0,0,4,6,1190,630,1530,9130,0,0
15435,500000.0,2,1.5,1760,12000,1.0,0,0,4,7,1760,0,2200,12088,0,2
15436,381500.0,4,2.5,2430,5556,2.0,0,0,4,8,2430,0,2430,5556,0,3
15437,990000.0,3,2.25,2630,12899,2.0,0,0,4,9,2630,0,3140,15320,0,2
15438,278226.0,4,2.5,2390,4639,2.0,0,0,3,8,2390,0,2390,4521,0,3
15439,340000.0,2,1.75,1500,4158,1.0,0,0,4,7,1220,280,1270,4081,0,1
15440,305000.0,4,2.5,2510,12000,1.0,0,0,3,8,1520,990,2210,8320,0,2
15441,760000.0,4,2.5,2420,10285,1.0,0,4,3,8,1700,720,2540,9900,0,2
15442,195000.0,4,1.5,2170,9948,2.0,0,0,3,7,2170,0,1500,9750,0,1
15443,564000.0,4,1.75,1960,6138,1.0,0,0,4,7,1260,700,2000,7057,0,2
15444,539500.0,4,2.25,2280,8550,1.0,0,0,3,8,1660,620,2590,9500,0,2
15445,299980.0,4,1.5,1580,10230,1.0,0,0,3,6,790,790,1130,6955,1,1
15446,290000.0,4,2.5,1850,5674,2.0,0,0,3,7,1850,0,1750,6875,0,3
15447,257000.0,2,1.0,770,11084,1.0,0,0,4,6,770,0,1010,11084,0,1
15448,518500.0,4,3.0,2120,5520,1.5,0,0,3,8,1420,700,2020,8700,0,2
15449,657000.0,4,2.75,3060,35380,1.0,0,0,3,9,1810,1250,1980,10425,0,2
15451,526000.0,4,1.75,2220,6350,1.0,0,0,3,7,1110,1110,1950,8100,0,2
15452,254500.0,2,1.0,1150,11250,1.0,0,0,3,6,1150,0,1100,11400,0,0
15453,575000.0,2,1.0,980,3663,1.0,0,0,5,7,980,0,1620,3706,0,0
15454,464550.0,3,1.5,1690,10500,1.0,0,0,4,7,1690,0,1570,10500,0,2
15455,409950.0,3,1.75,1320,6030,1.0,0,0,4,7,1320,0,1840,6565,0,2
15456,100000.0,2,1.0,910,22000,1.0,0,0,3,6,910,0,1326,9891,0,1
15457,365000.0,2,1.5,820,1270,2.0,0,0,3,7,820,0,1130,1201,0,3
15458,208000.0,3,1.0,1300,7420,1.0,0,0,4,6,1300,0,1250,7420,0,2
15459,497950.0,4,2.5,1950,3000,2.0,0,0,3,7,1550,400,1540,4300,0,3
15460,405000.0,5,3.5,3672,9742,2.0,0,0,3,9,3006,666,2140,9118,0,3
15462,334000.0,2,1.0,890,6000,1.0,0,0,3,6,890,0,1090,5900,0,1
15463,235000.0,3,2.0,1090,8400,1.0,0,0,4,6,1090,0,1100,10850,0,2
15464,295000.0,2,1.0,1170,10621,1.0,0,0,3,7,1170,0,1340,9832,0,2
15465,610000.0,4,3.0,2600,29539,1.0,0,0,3,8,2600,0,1810,11600,0,3
15466,453500.0,4,1.75,2000,6032,1.0,0,2,3,7,1300,700,1930,6032,0,2
15468,175000.0,2,1.0,1410,7000,1.0,0,0,3,7,1410,0,1540,6000,0,2
15469,335000.0,2,1.0,1410,7000,1.0,0,0,3,7,1410,0,1540,6000,0,2
15470,275000.0,3,1.5,1950,7620,1.0,0,0,4,7,1010,940,1850,7620,0,1
15471,400000.0,2,1.0,980,2130,1.0,0,0,4,6,860,120,980,2800,0,0
15472,915000.0,3,2.75,3390,7000,1.0,0,3,4,8,1740,1650,1770,6500,0,2
15473,619850.0,4,2.5,2270,9247,1.0,0,0,5,8,1500,770,2270,9163,0,2
15474,225900.0,3,1.0,1510,8800,1.0,0,0,4,7,1010,500,1290,8470,0,2
15475,525000.0,2,1.5,960,7200,1.0,0,0,3,7,960,0,1550,6000,1,0
15476,215000.0,4,2.25,1900,9600,1.0,0,0,4,7,1900,0,2040,9600,0,2
15477,802000.0,3,2.5,2580,13096,2.0,0,0,3,9,2580,0,2580,7988,0,2
15478,330000.0,4,2.5,2340,11784,2.0,0,0,3,9,2340,0,2250,10760,0,3
15479,549800.0,3,2.25,1580,11680,1.0,0,0,4,7,1580,0,2270,10948,0,2
15480,195500.0,4,1.0,1230,8636,1.5,0,0,4,6,1230,0,1168,8316,0,1
15481,338000.0,3,2.5,1590,7819,2.0,0,0,3,7,1590,0,1790,7733,0,3
15483,480000.0,4,2.25,1770,7000,1.0,0,0,5,7,1770,0,1780,6500,0,2
15484,383000.0,4,2.5,1850,8310,1.0,0,0,3,7,1200,650,1840,10080,0,2
15485,257000.0,3,1.75,1430,7210,1.0,0,0,3,7,1430,0,1220,7777,0,2
15486,335000.0,4,2.75,2190,9209,2.0,0,0,4,8,2190,0,2430,6687,0,3
15487,422000.0,4,2.5,2310,6650,2.0,0,2,3,8,2310,0,1800,9819,0,3
15488,560000.0,3,1.75,2000,10182,1.0,0,0,5,7,1400,600,2050,10182,0,2
15490,320000.0,2,1.0,1210,7040,1.0,0,0,3,7,1210,0,1210,7205,0,1
15492,751000.0,3,2.5,2840,6854,2.0,0,0,3,9,2840,0,2840,7398,0,3
15493,320000.0,6,2.75,2410,10763,1.0,0,0,5,7,1310,1100,1310,10746,0,1
15495,250000.0,4,2.0,1470,7412,1.0,0,0,3,7,1470,0,1390,7825,0,2
15496,423000.0,3,1.75,1100,10005,1.0,0,0,5,7,1100,0,1340,9709,0,2
15497,601002.0,4,2.5,2050,8094,1.0,0,0,3,8,1050,1000,1990,9020,0,2
15498,352900.0,2,1.5,1240,1892,2.0,0,0,3,7,1240,0,1220,1740,0,3
15500,360000.0,2,1.75,1340,1050,3.0,0,0,3,8,1340,0,1340,1090,0,3
15501,1075000.0,4,2.75,2580,8100,2.0,0,1,4,8,1780,800,2840,10006,0,2
15502,349950.0,3,2.5,2390,6441,2.0,0,0,3,7,2390,0,2180,7346,0,3
15503,395000.0,4,2.5,2250,6840,2.0,0,0,3,9,2250,0,2480,7386,0,3
15504,273500.0,3,1.5,2000,15265,1.0,0,0,3,8,1540,460,1920,15265,0,2
15505,700000.0,4,1.75,1870,6000,1.0,0,0,5,8,1670,200,1710,6000,0,1
15506,699000.0,3,2.5,2370,10968,2.0,0,0,4,9,2370,0,2380,8144,0,2
15507,537000.0,4,2.25,2640,8800,1.0,0,0,3,8,1620,1020,2500,11700,0,2
15508,405000.0,3,1.5,1240,9975,1.0,0,0,3,6,1240,0,1390,10735,0,2
15509,269500.0,2,1.0,800,1200,2.0,0,0,3,7,800,0,806,1200,0,3
15510,260000.0,4,2.5,2050,12500,1.0,0,0,3,7,1300,750,1790,7900,0,2
15511,266750.0,3,2.25,1650,10000,2.0,0,0,3,7,1650,0,1420,10000,0,3
15513,779000.0,2,2.25,2130,5920,1.0,0,0,3,8,1830,300,2130,7192,0,1
15515,365000.0,4,1.75,3080,32997,1.5,0,0,4,7,3080,0,1980,5711,1,1
15516,724000.0,2,1.0,1560,5000,1.5,0,1,4,7,1560,0,2620,5400,0,1
15518,431000.0,4,2.5,1450,3600,1.5,0,0,3,7,1250,200,1680,3600,0,0
15520,415000.0,4,2.5,2670,8279,2.0,0,0,3,7,2670,0,2290,7504,0,3
15523,265000.0,2,1.75,1090,3272,1.0,0,0,5,8,1090,0,1160,5475,0,2
15524,519000.0,3,1.75,2000,5680,1.0,0,0,4,7,1080,920,1230,4535,0,0
15525,262000.0,4,1.5,1840,9009,2.0,0,0,3,7,1840,0,1390,8025,0,2
15527,295000.0,3,1.75,1520,6559,1.0,0,0,4,7,1170,350,1520,6095,0,3
15529,1100000.0,4,2.75,3410,7750,1.0,0,4,5,8,1710,1700,3080,8525,0,2
15530,575000.0,4,2.5,2630,6247,2.0,0,0,3,8,2630,0,2130,4668,0,3
15531,388000.0,3,1.75,1350,2325,3.0,0,0,3,7,1350,0,1520,1652,0,3
15532,750500.0,4,2.5,2860,9159,1.0,0,0,4,8,1530,1330,2070,8680,0,3
15533,527500.0,3,1.75,2310,78844,1.0,0,0,3,8,1760,550,2830,6230,0,2
15535,1047000.0,4,3.5,3500,4000,2.0,0,0,3,10,2560,940,1910,4000,0,3
15536,325000.0,2,1.0,800,7260,1.0,0,0,3,7,800,0,1010,7440,0,1
15537,402000.0,3,1.75,1580,6127,1.5,0,0,5,7,1580,0,1500,6128,0,1
15538,370000.0,3,1.5,1560,6774,1.0,0,0,4,6,1060,500,1320,3844,0,0
15539,329950.0,3,1.0,1750,7800,1.0,0,0,4,7,1150,600,1750,7560,0,1
15540,135000.0,2,1.0,600,6120,1.0,0,0,3,5,600,0,1090,6120,1,1
15541,482500.0,4,3.0,1630,7626,1.0,0,0,5,7,1110,520,1630,8082,0,3
15542,259000.0,4,1.5,1260,7248,1.5,0,0,5,7,1260,0,1300,7732,0,1
15543,210000.0,3,2.25,2140,9775,1.0,0,0,4,7,1470,670,2050,8625,0,2
15544,459000.0,4,2.75,2790,6600,2.0,0,0,3,9,2790,0,2900,6752,0,3
15546,295000.0,3,2.25,1330,7200,1.0,0,0,3,7,900,430,1380,9570,0,2
15547,910000.0,3,2.0,2700,6120,1.0,0,0,4,8,1350,1350,1700,4590,0,2
15549,565000.0,4,2.0,2070,7980,1.5,0,0,4,7,2070,0,1600,7980,0,1
15550,339950.0,4,2.25,2670,9040,1.0,0,0,3,8,2170,500,1880,2648,0,1
15552,125000.0,2,1.0,810,8382,1.0,0,0,4,5,810,0,1040,8382,0,1
15554,348000.0,3,2.5,2370,7500,1.0,0,3,3,8,1620,750,1960,8062,0,2
15555,175000.0,3,1.0,1460,11880,1.0,0,0,2,7,1460,0,1310,9315,0,2
15556,439950.0,3,2.5,1770,2875,2.0,0,0,3,8,1770,0,1770,3833,0,3
15558,207000.0,3,2.5,1520,2550,2.0,0,0,3,7,1520,0,1460,2550,0,3
15559,320000.0,5,2.5,3020,21441,1.0,0,0,4,8,1510,1510,1610,16445,0,2
15561,510000.0,4,1.5,1320,14250,1.0,0,0,4,7,1320,0,1720,14250,0,1
15562,730000.0,4,1.0,1870,4992,1.5,0,0,4,7,1670,200,2160,5239,0,1
15563,750000.0,3,3.75,2460,7630,1.0,0,0,5,8,1940,520,2000,7326,0,2
15564,237000.0,3,1.5,960,7400,1.0,0,0,3,7,960,0,1640,8060,0,2
15566,745000.0,3,2.75,3010,12432,1.0,0,0,4,8,1890,1120,2500,12432,0,2
15568,180000.0,3,2.25,1990,6350,2.0,0,0,3,7,1990,0,1220,6250,0,2
15569,309950.0,3,2.25,1990,6350,2.0,0,0,3,7,1990,0,1220,6250,0,2
15570,715000.0,4,1.0,1710,6050,1.5,0,0,3,7,1410,300,1560,4950,0,0
15571,620000.0,4,2.25,1890,4300,1.5,0,0,3,7,1350,540,1830,3800,0,0
15572,330000.0,3,2.5,1990,9995,2.0,0,0,3,7,1990,0,1680,7511,0,3
15573,525000.0,4,1.75,1600,7400,1.0,0,0,3,7,1210,390,1640,7500,0,2
15574,611000.0,6,2.5,3820,53173,1.0,0,0,4,9,2040,1780,2510,15314,0,2
15575,294000.0,4,2.5,2210,8465,1.0,0,0,3,8,1490,720,2210,7917,0,3
15576,463000.0,3,1.75,2020,11095,1.0,0,0,4,7,1480,540,2030,10710,0,2
15577,320900.0,3,2.0,1770,7251,1.0,0,0,4,8,1770,0,2560,7210,0,3
15578,369950.0,4,2.5,2050,4502,2.0,0,0,3,7,2050,0,2480,4504,0,3
15580,589500.0,4,1.5,3520,4933,1.5,0,0,4,8,2270,1250,1710,5400,0,1
15581,400000.0,4,1.75,1810,9750,2.0,0,0,4,7,1810,0,1570,10000,0,2
15582,458000.0,3,2.25,2150,9900,1.0,0,0,3,8,1450,700,2170,9500,0,2
15583,436000.0,4,2.5,2495,5751,2.0,0,0,3,7,2495,0,2490,6300,0,3
15584,310000.0,3,2.0,1290,6150,1.0,0,1,5,6,1290,0,1960,6150,0,1
15585,398000.0,5,2.5,3004,5700,2.0,0,0,3,9,3004,0,2665,5700,0,3
15586,625000.0,4,2.25,2070,7200,1.0,0,0,5,8,1390,680,2110,8400,0,2
15588,435000.0,2,1.0,960,6250,1.0,0,0,4,6,740,220,1090,6000,0,1
15589,250000.0,3,2.25,1900,9990,1.0,0,0,3,7,1300,600,1900,9990,0,2
15590,430000.0,3,1.5,1450,7316,1.0,0,0,3,7,1450,0,1440,7316,0,2
15591,790000.0,4,3.5,2720,3000,2.0,0,0,3,9,2250,470,1600,4600,0,3
15593,250000.0,4,2.75,1920,7102,1.0,0,0,3,7,1130,790,1830,6440,0,3
15594,1120000.0,5,1.5,2540,6660,2.0,0,3,4,8,2340,200,2460,9000,0,1
15595,383900.0,3,1.5,1600,8040,1.0,0,0,4,7,1050,550,1810,7819,0,2
15596,330000.0,4,2.5,2210,5929,2.0,0,0,3,8,2210,0,2200,5901,0,3
15598,383000.0,5,2.0,2280,5750,1.0,0,0,4,8,1140,1140,1780,5750,0,1
15600,558000.0,4,3.25,3160,8876,2.0,0,0,3,9,2460,700,2900,10000,0,3
15601,275000.0,3,2.0,1380,3500,2.0,0,0,3,7,1380,0,1620,3900,0,2
15602,687500.0,5,2.75,3320,10500,1.0,0,0,4,7,2020,1300,1840,10425,0,2
15603,275000.0,3,2.5,1870,6821,2.0,0,0,3,7,1870,0,1970,6821,0,3
15604,700000.0,3,3.5,3030,11550,2.0,0,2,3,8,3030,0,2340,10560,1,2
15605,342500.0,2,1.75,1210,7507,1.0,0,0,3,7,1210,0,1840,7500,0,2
15607,190000.0,3,1.75,1350,7370,1.0,0,0,4,6,1350,0,1440,6000,0,0
15608,300000.0,3,1.75,1350,7370,1.0,0,0,4,6,1350,0,1440,6000,0,0
15609,540000.0,3,2.0,1470,1691,2.0,0,0,3,8,1000,470,1660,4000,0,3
15610,140000.0,3,1.75,1270,8991,2.0,0,0,3,7,1270,0,1270,8993,0,2
15611,275000.0,4,1.75,1680,19405,1.0,0,0,4,7,1560,120,2000,12900,0,2
15612,370000.0,3,2.75,2120,7650,1.0,0,0,4,7,2120,0,1180,7650,0,2
15613,227000.0,2,1.0,1040,9100,1.0,0,0,4,7,1040,0,1950,13228,0,1
15614,312000.0,4,1.0,1730,8706,1.0,0,0,4,7,1010,720,1369,8418,0,2
15615,260000.0,2,1.0,1410,5650,1.5,0,0,3,6,1410,0,1430,5650,0,0
15616,797000.0,3,2.5,1370,1911,2.0,0,0,3,9,1370,0,1630,2090,1,0
15619,329950.0,3,2.25,2070,7995,1.0,0,0,3,7,1350,720,1620,6799,0,3
15621,220000.0,3,2.25,1470,7518,1.0,0,0,3,7,1160,310,1720,8300,0,2
15622,723000.0,4,2.25,2430,4748,1.5,0,0,3,8,1630,800,2430,4748,0,0
15623,375000.0,3,1.75,1430,8412,1.0,0,0,4,7,1070,360,1490,8410,0,0
15624,388000.0,3,1.75,1760,9277,1.0,0,0,4,7,1760,0,1760,7650,0,2
15625,249950.0,5,2.0,1730,7375,1.0,0,0,4,6,1730,0,1550,7125,0,1
15626,390000.0,5,1.75,2290,7900,1.0,0,0,4,7,1190,1100,1870,8250,0,2
15627,705000.0,4,1.75,1690,11739,1.0,0,0,4,8,1690,0,2300,11600,0,2
15628,590000.0,4,2.5,3220,7875,1.5,0,0,4,8,3220,0,1600,7875,0,2
15629,292000.0,4,1.75,2130,11097,1.0,0,0,3,7,1370,760,1850,11097,0,1
15631,907500.0,4,2.5,2770,8642,2.0,0,0,4,9,2770,0,2670,9000,0,3
15633,319500.0,4,2.75,2500,5100,1.5,0,0,4,7,1420,1080,1430,5100,0,0
15634,265000.0,5,1.75,1580,5292,1.0,0,0,3,6,980,600,1600,2976,0,0
15635,237000.0,3,1.0,1130,10650,1.0,0,0,3,7,1130,0,1320,10650,0,1
15636,235000.0,5,1.0,1500,9282,1.5,0,0,5,6,1500,0,1520,9639,0,2
15637,740000.0,4,2.25,2230,6000,1.5,0,2,3,8,1810,420,2840,6000,0,0
15638,359000.0,3,1.5,1550,4980,1.0,0,0,3,7,1080,470,940,4980,0,2
15639,334950.0,4,2.5,2230,5500,2.0,0,0,3,7,2230,0,1910,5500,0,3
15640,259950.0,2,1.0,790,8100,1.0,0,0,3,6,790,0,1420,8100,0,1
15641,253000.0,4,2.5,2230,4541,2.0,0,0,3,7,2230,0,2800,4860,0,3
15642,561000.0,3,2.25,1710,4140,2.0,0,0,3,8,1710,0,1730,3680,0,3
15643,455000.0,2,1.5,1260,5100,1.0,0,0,3,7,1260,0,1640,5100,0,1
15644,675000.0,4,2.5,2420,18470,1.0,0,0,3,8,920,1500,2690,13800,0,2
15645,267000.0,3,1.5,1090,8160,1.0,0,0,3,7,1090,0,1260,7560,1,2
15646,368000.0,4,2.5,2689,5724,2.0,0,0,3,9,2689,0,2665,5700,0,3
15647,599995.0,3,1.0,1620,3000,1.5,0,0,5,7,1620,0,1420,3060,0,0
15648,342500.0,3,1.0,940,10500,1.0,0,0,4,7,940,0,1660,10500,0,2
15649,252000.0,4,1.75,1940,13370,1.0,0,0,4,8,1940,0,2405,11769,0,2
15650,247200.0,3,1.0,1590,11200,1.0,0,0,4,7,1590,0,1560,9750,0,2
15651,910000.0,3,3.5,3020,4082,2.0,0,0,3,9,2080,940,2060,5102,1,1
15652,419950.0,4,1.75,1870,16549,1.0,0,0,3,8,1870,0,1870,10804,0,2
15653,160000.0,3,1.0,880,8976,1.0,0,0,4,6,880,0,990,8760,0,2
15654,799950.0,4,3.5,3030,5494,3.0,0,0,3,9,3030,0,2910,5314,0,3
15655,400000.0,3,2.25,2140,11266,2.0,0,0,3,7,2140,0,2000,14174,0,2
15656,210000.0,5,2.0,2050,10200,1.0,0,0,3,6,1430,620,1940,8625,0,1
15657,475000.0,5,2.0,2050,10200,1.0,0,0,3,6,1430,620,1940,8625,0,1
15658,355900.0,3,2.5,2090,3821,2.0,0,0,3,7,2090,0,2040,4200,0,3
15659,420000.0,3,2.25,2520,26943,1.0,0,0,3,7,1760,760,2300,10004,0,2
15660,710000.0,4,2.5,2630,8580,1.0,0,0,4,9,1700,930,2430,10240,0,2
15661,518000.0,4,1.75,2560,15000,1.0,0,0,3,7,1880,680,2210,15150,0,2
15662,375000.0,3,1.0,1200,5404,1.0,0,0,3,6,1200,0,1200,5987,0,1
15663,185000.0,3,1.5,1010,7755,1.0,0,0,3,6,1010,0,1270,8350,0,1
15664,402000.0,3,2.5,1520,3425,2.0,0,0,3,7,1520,0,1640,3425,0,2
15666,500000.0,4,2.0,1980,4500,2.0,0,0,4,7,1980,0,1550,2541,0,0
15669,570000.0,2,2.0,1140,690,2.0,0,0,3,8,760,380,1480,1171,0,3
15671,345000.0,3,2.25,1690,14615,2.0,0,0,4,7,1690,0,1390,11360,0,2
15672,355000.0,4,2.5,2150,3600,2.0,0,0,3,7,2150,0,2220,3915,0,3
15673,390000.0,3,1.5,1180,7700,1.0,0,0,4,7,1180,0,1510,8800,0,2
15674,128000.0,3,1.0,1400,9690,1.0,0,0,3,7,1400,0,1280,9600,0,2
15675,448500.0,3,1.75,1300,4800,2.0,0,1,4,7,1300,0,1300,4800,0,0
15676,346000.0,3,1.75,1590,9636,1.5,0,0,4,6,1590,0,1800,9975,0,1
